dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
22/4/2022,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,casual,0
10/12/2021,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,registered,10
22/12/2021,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,registered,15
9/12/2021,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0,casual,2
14/4/2022,2,1,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,registered,309
19/12/2022,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,casual,4
23/1/2022,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0,casual,10
25/11/2022,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,casual,3
15/11/2021,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836,registered,115
22/5/2022,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,registered,157
3/2/2022,1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,casual,3
19/1/2021,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,registered,53
21/11/2021,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0,casual,25
30/9/2021,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,casual,0
22/7/2022,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0,registered,314
8/10/2021,4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0,casual,14
1/9/2022,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0,casual,3
2/8/2021,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,registered,153
28/10/2022,4,1,10,18,0,0,0,3,0.42,0.4242,0.94,0.4925,registered,136
8/1/2021,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,registered,5
23/3/2021,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,registered,10
21/6/2022,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,registered,415
29/4/2022,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,registered,133
25/12/2022,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,registered,20
23/10/2022,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0,casual,67
12/5/2022,2,1,5,18,0,6,0,2,0.66,0.6212,0.31,0.194,registered,382
18/5/2021,2,0,5,10,0,3,1,3,0.54,0.5152,0.88,0.2836,casual,33
25/9/2022,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,registered,155
28/7/2022,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,casual,21
22/4/2021,2,0,4,15,0,5,1,3,0.34,0.3333,0.87,0.194,casual,13
19/4/2022,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0,registered,270
20/8/2022,3,1,8,6,0,1,1,2,0.6,0.5758,0.78,0.1343,registered,155
5/6/2022,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0,casual,86
14/7/2022,3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,casual,69
28/8/2021,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,casual,88
8/10/2022,4,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,registered,35
8/5/2022,2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,registered,641
21/11/2022,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,casual,2
14/3/2022,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,registered,241
25/7/2022,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,registered,223
7/7/2021,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,registered,224
19/5/2022,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,casual,13
28/4/2022,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,registered,110
22/7/2022,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,registered,14
31/7/2022,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,casual,66
24/12/2022,1,1,12,7,0,1,1,1,0.2,0.2576,0.69,0,registered,27
4/5/2022,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,registered,125
13/12/2022,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,casual,25
10/1/2022,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,casual,6
25/4/2021,2,0,4,23,0,1,1,1,0.58,0.5455,0.78,0.2836,registered,53
3/12/2022,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,casual,2
19/5/2021,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0,registered,95
29/1/2022,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,casual,1
24/2/2021,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,registered,87
4/4/2021,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,casual,83
27/8/2021,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,registered,14
23/2/2021,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0,casual,2
5/8/2022,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,registered,315
19/7/2022,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,registered,8
5/11/2022,4,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,registered,629
11/9/2021,3,0,9,3,0,0,0,2,0.62,0.5909,0.78,0.0896,registered,30
10/11/2022,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0,casual,268
23/1/2022,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0,casual,0
20/7/2021,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,registered,144
7/1/2021,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,casual,9
5/9/2021,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,casual,107
25/3/2022,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0,casual,153
14/10/2022,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,registered,338
1/1/2021,1,0,1,4,0,6,0,1,0.24,0.2879,0.75,0,registered,1
23/11/2021,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179,casual,9
24/5/2021,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,registered,115
11/5/2021,2,0,5,15,0,3,1,1,0.64,0.6212,0.41,0,casual,48
8/11/2022,4,1,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,casual,11
15/9/2021,3,0,9,3,0,4,1,1,0.62,0.5909,0.73,0.0896,casual,3
28/5/2021,2,0,5,19,0,6,0,1,0.7,0.6515,0.65,0.194,registered,153
8/12/2021,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,casual,16
24/2/2022,1,1,2,15,0,5,1,3,0.4,0.4091,0.87,0.194,casual,11
19/3/2022,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,registered,681
7/12/2022,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,registered,229
28/4/2022,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,registered,262
30/8/2022,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,registered,403
24/8/2021,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,registered,519
19/12/2021,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,casual,12
12/7/2021,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,casual,2
18/1/2021,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,casual,0
28/4/2021,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,registered,347
19/5/2021,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,registered,487
24/7/2021,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,registered,13
18/5/2021,2,0,5,0,0,3,1,2,0.54,0.5152,0.88,0.2239,registered,15
14/12/2022,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,casual,13
21/12/2021,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,registered,40
13/12/2022,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,casual,28
9/7/2022,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,registered,205
11/3/2022,1,1,3,23,0,0,0,1,0.4,0.4091,0.5,0.1642,registered,40
6/7/2021,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,registered,517
12/10/2022,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,casual,61
12/6/2021,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,registered,6
20/6/2022,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,registered,37
11/3/2022,1,1,3,19,0,0,0,1,0.5,0.4848,0.31,0.2836,casual,55
16/5/2021,2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,casual,1
3/4/2022,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,casual,123
27/9/2021,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,registered,480
18/2/2021,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,casual,8
22/3/2022,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,registered,215
16/1/2022,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0,casual,3
9/11/2022,4,1,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,registered,46
10/4/2022,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,casual,75
3/2/2022,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,registered,74
23/11/2022,4,1,11,16,0,5,1,2,0.48,0.4697,0.41,0.1045,registered,199
3/11/2021,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,casual,11
28/10/2022,4,1,10,13,0,0,0,2,0.48,0.4697,0.59,0.4179,casual,75
4/5/2022,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,registered,14
4/10/2021,4,0,10,4,0,2,1,1,0.4,0.4091,0.82,0.0896,casual,3
8/1/2021,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,casual,7
14/6/2022,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,casual,84
12/7/2022,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,registered,262
11/3/2022,1,1,3,10,0,0,0,1,0.32,0.303,0.49,0.2836,registered,147
29/8/2021,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,casual,0
16/4/2022,2,1,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,casual,105
14/5/2022,2,1,5,15,0,1,1,2,0.62,0.5909,0.73,0.1642,casual,40
24/10/2022,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0,casual,1
28/4/2021,2,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627,casual,7
25/12/2022,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,registered,16
30/1/2021,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,casual,5
14/3/2021,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0,casual,27
28/5/2022,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,registered,60
29/5/2021,2,0,5,9,0,0,0,2,0.62,0.5455,0.94,0.2537,registered,78
14/11/2021,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478,casual,47
20/7/2021,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,registered,97
19/5/2021,2,0,5,14,0,4,1,3,0.54,0.5152,0.73,0.194,registered,137
12/4/2022,2,1,4,4,0,4,1,1,0.3,0.2879,0.61,0.2239,casual,0
3/1/2022,1,1,1,16,0,2,1,1,0.14,0.0909,0.39,0.5821,registered,129
25/9/2022,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,registered,9
20/2/2022,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,registered,53
28/11/2021,4,0,11,10,0,1,1,2,0.48,0.4697,0.77,0.1343,registered,86
28/5/2021,2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,casual,4
8/10/2021,4,0,10,21,0,6,0,1,0.52,0.5,0.77,0,casual,54
8/11/2021,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,casual,7
22/7/2022,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0,casual,0
5/6/2021,2,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,registered,48
15/5/2022,2,1,5,3,0,2,1,3,0.58,0.5455,0.83,0.1343,casual,1
23/10/2022,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,casual,6
21/10/2021,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,casual,33
2/9/2021,3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,registered,377
4/4/2021,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,casual,19
20/8/2021,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,casual,147
8/12/2021,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,registered,321
25/1/2021,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,registered,233
16/5/2021,2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,registered,20
13/1/2021,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,casual,0
17/5/2021,2,0,5,15,0,2,1,1,0.62,0.6061,0.69,0.4478,casual,79
16/2/2022,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,casual,1
1/11/2021,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0,registered,61
20/9/2021,3,0,9,8,0,2,1,3,0.54,0.5152,0.94,0.2537,casual,13
3/2/2021,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0,registered,92
19/8/2021,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,registered,46
14/10/2022,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,registered,319
18/12/2021,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,casual,10
19/8/2021,3,0,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,casual,45
8/9/2021,3,0,9,3,0,4,1,3,0.62,0.5455,0.94,0,registered,2
14/5/2021,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,registered,86
22/4/2021,2,0,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,registered,17
29/8/2021,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,casual,5
23/10/2022,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,registered,270
30/4/2021,2,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881,casual,21
21/12/2022,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,casual,8
14/8/2021,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,registered,104
30/8/2021,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,registered,27
29/12/2022,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,casual,2
9/8/2021,3,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.194,registered,258
20/11/2022,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,registered,5
22/10/2021,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,casual,159
21/8/2022,3,1,8,19,0,2,1,3,0.62,0.5909,0.73,0.1045,casual,56
11/4/2022,2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,registered,546
30/5/2021,2,0,5,19,1,1,0,2,0.52,0.5,0.48,0.1045,casual,68
25/6/2021,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,casual,8
14/5/2021,2,0,5,6,0,6,0,2,0.5,0.4848,0.88,0.1045,registered,9
11/5/2021,2,0,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,casual,30
23/10/2022,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0,registered,260
26/4/2022,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,registered,10
8/3/2021,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,casual,9
28/3/2021,2,0,3,13,0,1,1,2,0.3,0.2879,0.24,0.2239,casual,14
15/10/2021,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,registered,39
18/7/2021,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,casual,36
26/3/2021,2,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194,registered,109
15/12/2021,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,registered,145
15/5/2022,2,1,5,6,0,2,1,3,0.56,0.5303,0.94,0.2239,registered,22
15/8/2021,3,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,casual,22
23/9/2021,4,0,9,3,0,5,1,2,0.6,0.5,1,0,casual,3
5/12/2021,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,casual,12
21/2/2021,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,registered,62
19/2/2021,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,registered,76
11/5/2021,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,registered,93
12/12/2021,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,casual,7
3/1/2022,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,casual,0
28/10/2021,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,registered,152
12/7/2022,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,registered,285
21/2/2022,1,1,2,1,0,2,1,1,0.26,0.303,0.56,0,registered,7
4/7/2022,3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,casual,31
24/11/2021,4,0,11,19,1,4,0,1,0.4,0.4091,0.54,0.1045,registered,13
16/2/2022,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,registered,6
4/8/2021,3,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,registered,369
30/8/2022,3,1,8,9,0,4,1,1,0.7,0.6515,0.58,0,casual,57
4/10/2021,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,casual,19
4/3/2022,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,registered,192
18/5/2021,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,casual,6
19/1/2022,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194,casual,5
12/2/2021,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,registered,84
18/4/2021,2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,casual,6
27/9/2022,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,casual,3
31/1/2021,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,casual,3
8/7/2022,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,casual,85
2/1/2021,1,0,1,1,0,0,0,2,0.44,0.4394,0.94,0.2537,casual,1
22/2/2021,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,casual,0
23/4/2022,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,casual,9
11/2/2021,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,registered,41
2/8/2021,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,casual,31
1/1/2021,1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,casual,15
4/4/2021,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,registered,55
1/6/2022,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,registered,41
20/2/2022,1,1,2,14,1,1,0,1,0.32,0.3182,0.36,0.194,casual,57
28/6/2021,3,0,6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,casual,45
24/2/2021,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,registered,244
1/10/2021,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,casual,11
1/2/2022,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,registered,6
20/8/2022,3,1,8,14,0,1,1,1,0.72,0.6667,0.54,0.1642,casual,87
10/6/2021,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,casual,49
8/10/2022,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,casual,59
16/12/2021,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,registered,80
29/7/2021,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,casual,47
16/7/2022,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,casual,79
13/5/2022,2,1,5,22,0,0,0,2,0.62,0.6061,0.61,0.1642,casual,42
30/9/2022,4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0,registered,76
22/4/2021,2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,registered,22
16/3/2021,1,0,3,8,0,3,1,2,0.32,0.3182,0.93,0,casual,26
10/9/2022,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,registered,35
13/9/2022,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,casual,97
7/12/2022,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,casual,15
22/7/2021,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,casual,20
25/2/2022,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,casual,7
7/10/2021,4,0,10,15,0,5,1,1,0.66,0.6212,0.41,0,registered,202
4/8/2022,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,casual,104
15/11/2021,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,casual,27
10/9/2021,3,0,9,3,0,6,0,1,0.58,0.5455,1,0.1343,casual,8
28/12/2022,1,1,12,11,0,5,1,2,0.28,0.2727,0.52,0.2239,registered,107
27/12/2021,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,registered,24
20/10/2022,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,registered,384
15/2/2022,1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,casual,4
18/8/2021,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,casual,49
15/4/2022,2,1,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,casual,184
18/7/2021,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,registered,8
1/9/2021,3,0,9,3,0,4,1,1,0.58,0.5455,0.78,0.0896,casual,7
20/7/2021,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,casual,68
20/4/2021,2,0,4,7,0,3,1,1,0.44,0.4394,0.94,0,casual,26
15/9/2021,3,0,9,22,0,4,1,1,0.44,0.4394,0.67,0.2836,casual,7
8/2/2021,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,casual,3
3/10/2022,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,casual,28
2/8/2022,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,registered,301
16/4/2021,2,0,4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,casual,1
26/7/2021,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,registered,222
15/5/2021,2,0,5,1,0,0,0,2,0.52,0.5,1,0.1045,casual,4
12/12/2021,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,casual,8
26/11/2021,4,0,11,23,0,6,0,1,0.36,0.3788,0.81,0,casual,18
4/4/2022,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,casual,99
10/2/2022,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0,casual,11
25/3/2021,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,registered,79
22/12/2021,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,registered,128
23/5/2022,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,casual,28
25/2/2022,1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,casual,4
28/2/2021,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,registered,79
27/12/2021,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,registered,6
21/7/2022,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,casual,11
21/8/2021,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,registered,62
23/12/2022,1,1,12,9,0,0,0,1,0.2,0.2273,0.59,0.1045,casual,7
23/12/2021,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,casual,12
11/6/2022,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,registered,187
29/7/2021,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,casual,49
31/12/2021,1,0,12,18,0,6,0,1,0.42,0.4242,0.54,0.1343,casual,13
2/12/2022,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,registered,178
8/12/2021,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,casual,11
25/12/2021,1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,casual,31
5/8/2022,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,casual,29
13/1/2021,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,casual,0
15/4/2022,2,1,4,16,0,0,0,1,0.72,0.6515,0.39,0.3582,registered,330
3/9/2022,3,1,9,6,1,1,0,1,0.66,0.5909,0.94,0,casual,3
29/8/2022,3,1,8,10,0,3,1,1,0.72,0.6667,0.48,0.1642,casual,34
23/2/2022,1,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537,registered,118
12/10/2021,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,casual,13
2/7/2021,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0,casual,38
25/2/2021,1,0,2,2,0,5,1,2,0.32,0.3485,1,0,registered,3
9/6/2022,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0,casual,238
21/6/2021,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,registered,22
9/2/2022,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,casual,14
14/11/2022,4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239,casual,0
10/10/2021,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,casual,22
8/9/2022,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,casual,18
4/7/2021,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,casual,8
1/9/2021,3,0,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,casual,18
10/9/2021,3,0,9,15,0,6,0,1,0.74,0.6818,0.55,0.2239,registered,263
4/3/2021,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,registered,101
8/4/2022,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,casual,21
1/6/2021,2,0,6,13,0,3,1,1,0.9,0.8182,0.37,0.194,casual,29
26/12/2022,1,1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,casual,0
24/6/2021,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,registered,4
7/9/2021,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,casual,0
17/5/2021,2,0,5,21,0,2,1,1,0.54,0.5152,0.88,0.2537,casual,23
6/5/2021,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,registered,415
